season,event,champion,games_contests,pick_ban_ratio,banned_games,played_games,played_by_number_of_players,win,lose,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share
9,Main,Mordekaiser,4,5.2,,4,2.0,0,4,0.0,4.0,3.5,4.0,2.29,300.5,7.64,15.2,386.0,,,42.7,21.3,21.3
9,Main,Cho'Gath,4,5.2,1.0,3,3.0,1,2,33.3,3.0,1.33,3.67,5.0,225.67,7.27,11.2,360.0,,,57.1,25.7,20.5
9,Main,Kennen,4,5.2,2.0,2,2.0,1,1,50.0,1.5,4.0,7.0,2.13,304.5,8.97,14.0,413.0,,,68.0,12.0,22.4
9,Main,Skarner,4,5.2,2.0,2,2.0,0,2,0.0,1.0,3.0,5.5,2.17,160.0,4.93,9.8,303.0,,,76.5,11.8,17.6
9,Main,Azir,3,3.9,,3,2.0,1,2,33.3,3.0,3.33,4.0,2.1,243.33,8.85,10.9,397.0,,,65.6,28.1,22.9
9,Main,Poppy,3,3.9,,3,3.0,1,2,33.3,2.0,4.67,8.33,2.21,183.0,5.01,11.2,307.0,,,66.0,12.8,17.3
9,Main,Draven,3,3.9,1.0,2,1.0,1,1,50.0,4.5,2.5,4.5,3.6,283.0,9.28,13.8,452.0,,,69.2,34.6,24.1
9,Main,Lissandra,3,3.9,1.0,2,2.0,1,1,50.0,2.5,3.0,4.5,2.33,246.0,8.19,11.4,379.0,,,70.0,25.0,21.7
9,Main,Karthus,3,3.9,1.0,2,2.0,0,2,0.0,2.0,2.0,2.0,2.0,202.5,5.75,11.0,313.0,,,88.9,44.4,19.3
9,Main,Karma,3,3.9,2.0,1,1.0,1,0,100.0,0.0,2.0,13.0,6.5,14.0,0.39,8.2,227.0,,,86.7,0.0,11.8
9,Main,Corki,2,2.6,,2,1.0,1,1,50.0,4.5,1.0,3.5,8.0,321.0,10.13,14.6,461.0,,,84.2,47.4,24.7
9,Main,Jinx,2,2.6,,2,2.0,1,1,50.0,4.0,1.5,5.5,6.33,300.0,9.82,14.1,462.0,,,65.5,27.6,24.0
9,Main,Lulu,2,2.6,,2,2.0,1,1,50.0,0.5,2.5,10.5,4.4,24.5,0.64,9.3,244.0,,,88.0,4.0,14.0
9,Main,Sivir,2,2.6,1.0,1,1.0,1,0,100.0,11.0,0.0,5.0,16.0,483.0,11.81,22.2,543.0,,,72.7,50.0,27.7
9,Main,Sona,2,2.6,1.0,1,1.0,0,1,0.0,1.0,3.0,5.0,2.0,257.0,5.91,18.4,424.0,,,75.0,12.5,22.7
9,Main,Sylas,2,2.6,1.0,1,1.0,0,1,0.0,4.0,4.0,11.0,3.75,239.0,5.69,14.8,352.0,,,68.2,18.2,19.8
9,Main,Volibear,2,2.6,1.0,1,1.0,0,1,0.0,1.0,4.0,6.0,1.75,35.0,1.31,5.6,210.0,,,77.8,11.1,13.2
9,Main,Braum,2,2.6,2.0,0,,0,0,,,,,,,,,,,,,,
9,Main,Jhin,2,2.6,2.0,0,,0,0,,,,,,,,,,,,,,
9,Main,Kalista,2,2.6,2.0,0,,0,0,,,,,,,,,,,,,,
9,Main,Ekko,1,1.3,,1,1.0,1,0,100.0,3.0,2.0,7.0,5.0,161.0,5.76,10.7,382.0,,,90.9,27.3,20.6
9,Main,Fiddlesticks,1,1.3,,1,1.0,1,0,100.0,2.0,3.0,8.0,3.33,18.0,0.53,8.6,256.0,,,58.8,11.8,13.2
9,Main,Kog'Maw,1,1.3,,1,1.0,1,0,100.0,12.0,6.0,8.0,3.33,402.0,9.16,22.4,509.0,,,90.9,54.5,26.9
9,Main,Malphite,1,1.3,,1,1.0,1,0,100.0,3.0,1.0,9.0,12.0,245.0,8.55,12.1,424.0,,,60.0,15.0,20.3
9,Main,Urgot,1,1.3,,1,1.0,1,0,100.0,8.0,5.0,10.0,3.6,287.0,5.9,20.3,418.0,,,72.0,32.0,21.0
9,Main,Yorick,1,1.3,,1,1.0,1,0,100.0,2.0,2.0,3.0,2.5,254.0,8.18,12.6,407.0,,,27.8,11.1,20.0
9,Main,Anivia,1,1.3,,1,1.0,0,1,0.0,1.0,2.0,0.0,0.5,362.0,11.21,12.8,397.0,,,25.0,25.0,24.6
9,Main,Bard,1,1.3,,1,1.0,0,1,0.0,0.0,7.0,10.0,1.43,31.0,0.79,9.1,233.0,,,83.3,0.0,13.8
9,Main,Caitlyn,1,1.3,,1,1.0,0,1,0.0,4.0,3.0,5.0,3.0,297.0,9.3,13.5,422.0,,,60.0,26.7,25.7
9,Main,Kha'Zix,1,1.3,,1,1.0,0,1,0.0,1.0,1.0,2.0,3.0,193.0,6.33,10.4,340.0,,,100.0,33.3,20.5
9,Main,Neeko,1,1.3,,1,1.0,0,1,0.0,1.0,3.0,4.0,1.67,292.0,8.45,12.2,353.0,,,62.5,12.5,19.9
9,Main,Rengar,1,1.3,,1,1.0,0,1,0.0,5.0,4.0,0.0,1.25,208.0,7.96,10.6,404.0,,,50.0,50.0,23.1
9,Main,Sejuani,1,1.3,,1,1.0,0,1,0.0,1.0,2.0,1.0,1.0,124.0,4.74,7.2,275.0,,,100.0,50.0,19.6
9,Main,Viktor,1,1.3,,1,1.0,0,1,0.0,1.0,2.0,2.0,1.5,245.0,7.52,10.2,314.0,,,60.0,20.0,19.5
9,Main,Zilean,1,1.3,,1,1.0,0,1,0.0,1.0,1.0,1.0,2.0,271.0,9.19,10.1,343.0,,,100.0,50.0,23.2
10,Play in,Nidalee,34,89.5,23.0,11,6.0,7,4,63.6,3.18,2.36,7.0,4.31,220.91,6.57,12.2,362.0,13900.0,415.0,72.7,22.7,20.4
10,Play in,Lillia,33,86.8,17.0,16,6.0,5,11,31.3,2.69,3.25,6.75,2.9,210.88,6.47,11.3,348.0,14900.0,459.0,76.6,21.8,20.4
10,Play in,Orianna,33,86.8,22.0,11,8.0,10,1,90.9,4.55,1.91,8.55,6.86,301.09,8.91,14.8,438.0,20800.0,614.0,81.4,28.2,23.6
10,Play in,Ornn,33,86.8,22.0,11,6.0,10,1,90.9,2.82,1.27,10.45,10.43,218.09,6.81,11.7,366.0,13700.0,429.0,74.1,15.7,19.7
10,Play in,Graves,29,76.3,12.0,17,8.0,12,5,70.6,4.06,1.29,6.29,8.0,212.65,6.9,11.7,380.0,10600.0,344.0,69.8,27.4,20.8
10,Play in,Renekton,27,71.1,16.0,11,6.0,5,6,45.5,2.0,3.0,3.55,1.85,256.45,7.81,12.3,375.0,10300.0,315.0,51.7,18.6,21.6
10,Play in,Sett,26,68.4,11.0,15,9.0,6,9,40.0,1.87,2.73,5.93,2.85,197.4,5.89,10.9,324.0,9700.0,290.0,56.8,13.6,18.7
10,Play in,Leona,25,65.8,7.0,18,6.0,9,9,50.0,0.78,2.78,6.39,2.58,35.72,1.12,7.1,223.0,3900.0,122.0,60.8,6.6,12.8
10,Play in,Camille,24,63.2,11.0,13,8.0,7,6,53.8,3.0,3.08,5.31,2.7,269.08,8.01,13.3,396.0,14300.0,425.0,54.3,19.6,22.1
10,Play in,Lucian,23,60.5,18.0,5,4.0,3,2,60.0,4.2,3.0,3.8,2.67,282.8,8.96,13.4,424.0,16800.0,533.0,66.7,35.0,24.1
10,Play in,Nautilus,22,57.9,11.0,11,6.0,4,7,36.4,0.82,4.18,6.18,1.67,37.18,1.13,7.2,219.0,4400.0,134.0,56.2,6.6,13.0
10,Play in,Senna,21,55.3,6.0,15,7.0,7,8,46.7,1.6,2.33,8.13,4.17,184.4,5.71,10.6,327.0,12000.0,370.0,76.4,12.6,19.1
10,Play in,Shen,21,55.3,15.0,6,3.0,4,2,66.7,3.83,2.5,8.67,5.0,218.5,6.95,11.3,359.0,12200.0,387.0,75.8,23.2,20.4
10,Play in,Rakan,19,50.0,6.0,13,8.0,8,5,61.5,0.31,1.46,10.46,7.37,39.62,1.26,7.3,234.0,4200.0,133.0,78.7,2.2,13.1
10,Play in,Ezreal,18,47.4,5.0,13,7.0,8,5,61.5,4.77,2.38,6.31,4.65,275.46,8.07,13.7,400.0,23700.0,695.0,69.2,29.8,22.9
10,Play in,Alistar,18,47.4,7.0,11,8.0,9,2,81.8,1.27,2.82,11.27,4.45,33.0,1.0,8.1,245.0,5000.0,152.0,66.3,6.7,13.3
10,Play in,Ashe,18,47.4,8.0,10,6.0,2,8,20.0,1.9,2.9,4.3,2.14,298.9,9.07,13.0,393.0,15700.0,476.0,66.7,20.4,23.7
10,Play in,Twitch,18,47.4,10.0,8,6.0,4,4,50.0,4.13,2.75,5.88,3.64,273.75,8.46,13.1,404.0,15500.0,480.0,69.6,28.7,22.8
10,Play in,Bard,17,44.7,12.0,5,4.0,2,3,40.0,1.4,2.4,11.2,5.25,50.6,1.42,8.5,239.0,6700.0,187.0,78.8,8.8,13.8
10,Play in,Syndra,16,42.1,7.0,9,5.0,5,4,55.6,4.0,3.0,7.33,3.78,296.67,9.07,13.9,424.0,21400.0,656.0,67.5,23.8,23.8
10,Play in,Twisted Fate,16,42.1,9.0,7,3.0,4,3,57.1,3.14,1.86,7.86,5.92,284.0,8.64,14.5,442.0,13800.0,420.0,80.2,22.9,23.9
10,Play in,Caitlyn,15,39.5,11.0,4,3.0,2,2,50.0,5.75,2.25,5.25,4.89,258.75,9.47,13.2,482.0,17700.0,647.0,75.9,39.7,26.5
10,Play in,Jhin,14,36.8,2.0,12,7.0,8,4,66.7,3.42,1.58,6.67,6.37,281.5,8.66,13.5,414.0,15600.0,479.0,70.3,23.8,23.0
10,Play in,Galio,14,36.8,5.0,9,4.0,2,7,22.2,1.89,3.67,5.0,1.88,216.56,7.34,9.8,333.0,10600.0,360.0,68.1,18.7,20.4
10,Play in,Hecarim,14,36.8,8.0,6,4.0,3,3,50.0,2.67,3.33,4.5,2.15,217.67,6.6,11.4,346.0,9700.0,295.0,62.3,23.2,20.2
10,Play in,Azir,14,36.8,10.0,4,2.0,2,2,50.0,2.25,3.25,5.5,2.38,252.75,8.04,11.7,371.0,12100.0,385.0,58.5,17.0,21.7
10,Play in,Zoe,12,31.6,5.0,7,6.0,2,5,28.6,2.14,2.43,6.14,3.41,255.0,7.52,11.9,351.0,20200.0,597.0,68.2,17.6,21.0
10,Play in,Akali,12,31.6,11.0,1,1.0,0,1,0.0,0.0,4.0,4.0,1.0,222.0,7.33,9.2,305.0,12400.0,411.0,50.0,0.0,19.2
10,Play in,Wukong,11,28.9,1.0,10,4.0,4,6,40.0,3.2,3.1,5.1,2.68,239.0,7.49,12.0,376.0,12600.0,394.0,66.9,25.8,22.1
10,Play in,Volibear,11,28.9,5.0,6,3.0,2,4,33.3,2.67,3.0,5.0,2.56,233.0,7.04,11.8,356.0,12400.0,376.0,63.9,22.2,20.6
10,Play in,Mordekaiser,10,26.3,6.0,4,3.0,1,3,25.0,4.75,3.5,3.5,2.36,244.75,7.41,12.6,382.0,17100.0,519.0,67.3,38.8,22.6
10,Play in,Kalista,10,26.3,9.0,1,1.0,0,1,0.0,2.0,2.0,1.0,1.5,286.0,9.88,11.9,411.0,9600.0,333.0,100.0,66.7,26.2
10,Play in,Thresh,9,23.7,7.0,2,2.0,0,2,0.0,0.0,1.5,2.0,1.33,31.5,0.97,6.3,195.0,2100.0,64.0,57.1,0.0,12.4
10,Play in,Evelynn,8,21.1,5.0,3,2.0,2,1,66.7,4.33,3.33,6.67,3.3,189.67,5.94,11.2,351.0,14500.0,454.0,62.3,24.5,18.9
10,Play in,Kindred,7,18.4,1.0,6,3.0,5,1,83.3,3.5,2.0,6.33,4.92,184.17,6.21,10.9,369.0,9900.0,334.0,64.1,22.8,19.9
10,Play in,Sion,7,18.4,2.0,5,3.0,1,4,20.0,0.8,3.2,6.0,2.13,222.4,7.02,10.3,325.0,11300.0,357.0,63.0,7.4,19.6
10,Play in,Sylas,7,18.4,2.0,5,5.0,1,4,20.0,2.8,4.2,4.2,1.67,207.8,6.79,10.6,346.0,12900.0,421.0,81.4,32.6,21.7
10,Play in,Braum,6,15.8,1.0,5,5.0,2,3,40.0,0.0,3.0,10.0,3.33,36.2,1.12,7.3,228.0,4500.0,141.0,76.9,0.0,12.8
10,Play in,Lee Sin,6,15.8,2.0,4,4.0,1,3,25.0,3.25,3.75,4.75,2.13,186.0,5.18,11.3,314.0,8800.0,245.0,59.3,24.1,18.5
10,Play in,Kassadin,6,15.8,3.0,3,2.0,3,0,100.0,9.67,2.67,3.67,5.0,306.0,9.26,15.8,477.0,22300.0,676.0,56.3,40.8,24.3
10,Play in,Pantheon,6,15.8,5.0,1,1.0,1,0,100.0,3.0,6.0,9.0,2.0,51.0,1.47,9.4,271.0,9700.0,280.0,66.7,16.7,14.4
10,Play in,Malphite,5,13.2,3.0,2,1.0,1,1,50.0,2.0,4.0,5.5,1.88,252.5,8.24,11.3,369.0,15300.0,499.0,48.4,12.9,20.8
10,Play in,Tristana,4,10.5,,4,4.0,2,2,50.0,2.75,3.0,5.0,2.58,317.5,9.11,14.3,411.0,13800.0,395.0,60.8,21.6,23.7
10,Play in,Miss Fortune,4,10.5,1.0,3,2.0,2,1,66.7,4.33,3.33,6.33,3.2,272.0,8.72,13.3,427.0,15400.0,495.0,76.2,31.0,23.6
10,Play in,Ziggs,4,10.5,1.0,3,3.0,1,2,33.3,1.67,1.33,4.33,4.5,295.0,9.32,13.2,416.0,19100.0,602.0,60.0,16.7,24.5
10,Play in,Cassiopeia,3,7.9,1.0,2,2.0,1,1,50.0,2.5,3.0,4.5,2.33,283.5,9.65,12.4,420.0,16400.0,558.0,82.4,29.4,25.6
10,Play in,Ekko,3,7.9,1.0,2,1.0,1,1,50.0,8.5,2.0,8.0,8.25,255.0,7.63,14.0,420.0,19200.0,576.0,82.5,42.5,23.6
10,Play in,Elise,3,7.9,1.0,2,1.0,1,1,50.0,2.5,4.0,5.5,2.0,179.0,5.23,10.6,309.0,11500.0,335.0,66.7,20.8,18.0
10,Play in,Lulu,3,7.9,1.0,2,1.0,1,1,50.0,1.5,2.0,8.5,5.0,213.5,6.95,10.6,346.0,10000.0,327.0,80.0,12.0,20.5
10,Play in,Jax,3,7.9,2.0,1,1.0,1,0,100.0,6.0,2.0,5.0,5.5,287.0,8.59,15.2,456.0,15300.0,457.0,55.0,30.0,22.7
10,Play in,Karthus,3,7.9,2.0,1,1.0,0,1,0.0,3.0,6.0,6.0,1.5,195.0,6.84,11.2,392.0,14200.0,497.0,90.0,30.0,23.3
10,Play in,Gangplank,2,5.3,,2,2.0,1,1,50.0,1.0,3.0,4.5,1.83,262.5,8.4,11.8,378.0,15200.0,486.0,68.8,12.5,22.3
10,Play in,Vayne,2,5.3,,2,2.0,1,1,50.0,4.5,3.0,3.5,2.67,265.5,8.59,12.9,416.0,19200.0,622.0,66.7,37.5,23.2
10,Play in,Taric,2,5.3,,2,1.0,0,2,0.0,0.0,2.0,2.5,1.25,34.5,1.28,5.5,204.0,1600.0,61.0,71.4,0.0,12.8
10,Play in,Morgana,2,5.3,1.0,1,1.0,1,0,100.0,1.0,3.0,10.0,3.67,34.0,1.15,7.5,251.0,7200.0,244.0,57.9,5.3,12.8
10,Play in,Swain,2,5.3,1.0,1,1.0,1,0,100.0,5.0,4.0,5.0,2.5,234.0,6.91,12.9,380.0,27000.0,798.0,76.9,38.5,20.8
10,Play in,Tahm Kench,2,5.3,1.0,1,1.0,0,1,0.0,0.0,3.0,2.0,0.67,52.0,1.38,8.2,217.0,3600.0,97.0,28.6,0.0,13.2
10,Play in,Gnar,1,2.6,,1,1.0,1,0,100.0,1.0,1.0,5.0,6.0,251.0,8.14,11.6,377.0,13400.0,435.0,50.0,8.3,20.4
10,Play in,Karma,1,2.6,,1,1.0,1,0,100.0,1.0,2.0,23.0,12.0,42.0,1.42,8.0,270.0,5100.0,171.0,88.9,3.7,14.6
10,Play in,Aatrox,1,2.6,,1,1.0,0,1,0.0,1.0,3.0,1.0,0.67,202.0,6.55,9.0,293.0,6400.0,206.0,66.7,33.3,20.0
10,Play in,Aphelios,1,2.6,,1,1.0,0,1,0.0,0.0,6.0,3.0,0.5,224.0,7.55,9.0,302.0,11700.0,395.0,33.3,0.0,20.0
10,Play in,Corki,1,2.6,,1,1.0,0,1,0.0,2.0,4.0,1.0,0.75,293.0,9.88,12.2,412.0,18700.0,631.0,37.5,25.0,24.9
10,Play in,Draven,1,2.6,,1,1.0,0,1,0.0,7.0,4.0,8.0,3.75,272.0,7.21,16.7,443.0,22000.0,584.0,83.3,38.9,24.8
10,Play in,Gragas,1,2.6,,1,1.0,0,1,0.0,3.0,4.0,8.0,2.75,189.0,5.44,10.5,304.0,16500.0,476.0,78.6,21.4,19.2
10,Play in,Jarvan IV,1,2.6,,1,1.0,0,1,0.0,0.0,3.0,1.0,0.33,122.0,4.27,7.2,252.0,3300.0,115.0,100.0,0.0,18.1
10,Play in,Kayle,1,2.6,,1,1.0,0,1,0.0,2.0,5.0,2.0,0.8,287.0,8.53,12.1,358.0,13100.0,389.0,40.0,20.0,22.4
10,Play in,Kog'Maw,1,2.6,,1,1.0,0,1,0.0,1.0,2.0,3.0,2.0,334.0,8.85,13.7,363.0,20000.0,530.0,57.1,14.3,22.1
10,Play in,Poppy,1,2.6,,1,1.0,0,1,0.0,5.0,4.0,9.0,3.5,235.0,6.23,14.0,372.0,20600.0,545.0,77.8,27.8,20.8
10,Play in,Skarner,1,2.6,,1,1.0,0,1,0.0,0.0,6.0,2.0,0.33,118.0,4.28,6.8,246.0,3500.0,126.0,50.0,0.0,16.9
10,Play in,Urgot,1,2.6,,1,1.0,0,1,0.0,9.0,2.0,3.0,6.0,242.0,6.97,13.5,389.0,11500.0,331.0,85.7,64.3,24.6
10,Play in,Vladimir,1,2.6,,1,1.0,0,1,0.0,6.0,4.0,5.0,2.75,348.0,8.53,16.2,397.0,26000.0,637.0,64.7,35.3,24.5
10,Play in,Xayah,1,2.6,,1,1.0,0,1,0.0,4.0,4.0,3.0,1.75,346.0,10.35,14.9,445.0,15300.0,459.0,87.5,50.0,28.5
10,Play in,Blitzcrank,1,2.6,1.0,0,,0,0,,,,,,,,,,,,,,
10,Play in,LeBlanc,1,2.6,1.0,0,,0,0,,,,,,,,,,,,,,
10,Play in,Lux,1,2.6,1.0,0,,0,0,,,,,,,,,,,,,,
10,Play in,Olaf,1,2.6,1.0,0,,0,0,,,,,,,,,,,,,,
10,Play in,Quinn,1,2.6,1.0,0,,0,0,,,,,,,,,,,,,,
10,Play in,Vel'Koz,1,2.6,1.0,0,,0,0,,,,,,,,,,,,,,
10,Main,Lucian,71,93.4,60.0,11,9.0,6,5,54.5,3.91,2.82,4.45,2.97,290.18,8.86,14.0,428.0,16100.000000000002,492.0,61.3,28.7,23.7
10,Main,Graves,70,92.1,18.0,52,16.0,23,29,44.2,3.46,2.73,4.92,3.07,220.4,6.87,11.8,367.0,12600.0,394.0,67.6,27.9,20.8
10,Main,Ornn,69,90.8,40.0,29,13.0,14,15,48.3,1.28,2.28,5.97,3.18,242.83,7.56,11.2,349.0,12400.0,385.0,58.5,10.3,19.8
10,Main,Syndra,68,89.5,40.0,28,13.0,14,14,50.0,3.0,2.32,4.36,3.17,286.96,8.75,12.7,387.0,16700.0,508.0,57.2,23.3,22.1
10,Main,Nidalee,68,89.5,48.0,20,9.0,11,9,55.0,3.25,2.1,5.75,4.29,213.25,6.84,11.4,367.0,12000.0,385.0,68.7,24.8,20.2
10,Main,Twisted Fate,62,81.6,46.0,16,7.0,9,7,56.3,3.25,2.44,7.5,4.41,253.38,8.33,13.1,430.0,15400.0,505.0,70.8,21.4,23.0
10,Main,Camille,56,73.7,42.0,14,8.0,8,6,57.1,4.64,3.21,4.5,2.84,252.5,7.94,13.3,419.0,15600.0,491.0,56.1,28.5,22.7
10,Main,Ashe,52,68.4,20.0,32,13.0,15,17,46.9,3.16,2.56,6.09,3.61,295.28,9.09,13.6,418.0,16700.0,513.0,66.8,22.8,23.5
10,Main,Renekton,52,68.4,30.0,22,10.0,8,14,36.4,2.5,3.73,4.5,1.88,261.0,8.15,12.2,382.0,12400.0,388.0,55.2,19.7,21.9
10,Main,Senna,43,56.6,12.0,31,15.0,14,17,45.2,1.9,2.0,7.68,4.79,240.26,7.71,11.8,379.0,14400.0,462.0,75.2,14.9,21.4
10,Main,Jhin,42,55.3,11.0,31,12.0,20,11,64.5,4.23,1.42,5.55,6.89,283.65,9.1,13.5,433.0,15200.0,487.0,66.9,28.9,23.5
10,Main,Leona,42,55.3,18.0,24,9.0,17,7,70.8,0.88,3.38,7.88,2.59,38.79,1.19,7.7,236.0,4300.0,130.0,55.0,5.5,12.6
10,Main,Orianna,40,52.6,12.0,28,13.0,15,13,53.6,3.36,1.89,5.04,4.43,304.96,9.08,13.7,408.0,14900.0,442.0,63.7,25.5,23.0
10,Main,Ezreal,40,52.6,19.0,21,7.0,12,9,57.1,3.43,2.57,4.24,2.98,308.86,9.29,14.2,428.0,23200.0,697.0,62.6,28.0,23.7
10,Main,Sett,40,52.6,23.0,17,14.0,9,8,52.9,2.29,3.47,6.59,2.56,128.12,4.06,9.7,306.0,9900.0,314.0,59.0,15.2,16.7
10,Main,Caitlyn,39,51.3,28.0,11,6.0,6,5,54.5,3.09,1.36,4.09,5.27,317.27,9.78,14.3,441.0,16600.0,512.0,60.3,26.0,24.5
10,Main,Lillia,38,50.0,13.0,25,10.0,12,13,48.0,2.88,3.12,6.6,3.04,206.68,6.51,11.3,355.0,13200.0,416.0,67.1,20.4,19.7
10,Main,Pantheon,38,50.0,21.0,17,10.0,10,7,58.8,2.59,3.47,5.53,2.34,57.29,1.8,8.3,262.0,8900.0,279.0,55.0,17.5,14.2
10,Main,Volibear,36,47.4,14.0,22,12.0,12,10,54.5,2.36,2.95,5.45,2.65,216.14,6.63,11.3,348.0,11900.0,365.0,61.6,18.6,19.8
10,Main,Shen,32,42.1,24.0,8,6.0,5,3,62.5,2.38,3.0,6.63,3.0,234.88,6.72,12.1,345.0,10100.0,288.0,60.0,15.8,18.9
10,Main,Tahm Kench,29,38.2,14.0,15,7.0,8,7,53.3,1.13,3.67,8.47,2.62,33.47,0.99,7.8,231.0,5400.0,158.0,59.8,7.1,12.8
10,Main,Kindred,28,36.8,9.0,19,8.0,11,8,57.9,3.47,1.89,5.53,4.75,203.42,6.4,11.5,363.0,11700.0,369.0,69.0,26.6,20.3
10,Main,Bard,27,35.5,12.0,15,9.0,9,6,60.0,0.6,2.27,10.53,4.91,43.47,1.33,7.7,237.0,6100.0,187.0,78.4,4.2,13.0
10,Main,Kalista,25,32.9,17.0,8,5.0,2,6,25.0,2.0,3.38,4.38,1.89,278.38,8.98,12.1,392.0,10200.0,328.0,59.3,18.6,23.1
10,Main,Thresh,24,31.6,14.0,10,7.0,4,6,40.0,0.4,2.6,6.4,2.62,40.5,1.25,7.2,222.0,3500.0,108.0,65.4,3.8,12.8
10,Main,Rakan,23,30.3,9.0,14,9.0,7,7,50.0,0.57,2.5,6.21,2.71,38.71,1.26,6.9,223.0,3800.0,122.0,62.5,5.3,12.8
10,Main,Sylas,20,26.3,9.0,11,5.0,7,4,63.6,3.55,2.0,6.27,4.91,234.0,8.0,11.4,391.0,13600.0,464.0,70.6,25.5,21.2
10,Main,Galio,19,25.0,4.0,15,8.0,6,9,40.0,2.4,2.67,5.67,3.03,247.33,7.65,11.5,356.0,10000.0,311.0,68.8,20.5,20.0
10,Main,Nautilus,18,23.7,5.0,13,8.0,2,11,15.4,0.62,4.46,4.92,1.24,36.31,1.21,6.4,213.0,4000.0,132.0,61.0,6.8,13.2
10,Main,Gangplank,18,23.7,7.0,11,6.0,5,6,45.5,3.27,2.82,5.18,3.0,278.27,8.58,14.4,444.0,20900.0,645.0,67.9,26.3,24.5
10,Main,Lulu,17,22.4,7.0,10,7.0,5,5,50.0,1.0,2.1,7.1,3.86,112.6,3.56,8.6,273.0,6000.0,190.0,73.0,9.0,15.8
10,Main,Azir,15,19.7,5.0,10,6.0,3,7,30.0,2.0,2.0,3.3,2.65,294.7,9.18,12.7,396.0,11300.0,353.0,53.5,20.2,23.0
10,Main,Akali,14,18.4,9.0,5,3.0,3,2,60.0,5.0,2.4,4.2,3.83,315.0,8.53,15.2,411.0,17500.0,475.0,55.4,30.1,21.9
10,Main,Twitch,14,18.4,12.0,2,2.0,0,2,0.0,3.0,3.0,1.0,1.33,241.0,7.77,11.4,367.0,17000.0,547.0,80.0,60.0,24.8
10,Main,Lee Sin,13,17.1,3.0,10,6.0,4,6,40.0,2.6,2.7,6.2,3.26,169.1,5.18,10.6,324.0,8100.0,248.0,78.6,23.2,18.6
10,Main,Jax,12,15.8,5.0,7,3.0,5,2,71.4,4.14,2.71,4.0,3.0,309.43,8.62,15.3,427.0,16300.0,455.0,54.3,27.6,22.7
10,Main,Zoe,11,14.5,3.0,8,5.0,5,3,62.5,3.13,1.38,7.25,7.55,257.38,8.28,12.0,386.0,16200.0,520.0,72.8,21.9,21.2
10,Main,Jayce,11,14.5,3.0,8,7.0,2,6,25.0,3.38,3.75,2.63,1.6,265.38,8.67,12.2,398.0,19200.0,629.0,64.9,36.5,23.3
10,Main,Ekko,10,13.2,3.0,7,5.0,5,2,71.4,3.0,1.0,6.14,9.14,285.71,9.49,12.7,423.0,11800.0,392.0,66.0,21.6,22.6
10,Main,Braum,10,13.2,3.0,7,5.0,4,3,57.1,1.0,2.29,6.86,3.44,33.57,1.12,6.9,231.0,5100.0,171.0,64.7,8.2,13.0
10,Main,Evelynn,10,13.2,6.0,4,4.0,2,2,50.0,3.75,2.75,3.25,2.55,195.75,6.13,11.4,356.0,12000.0,377.0,62.2,33.3,20.1
10,Main,Alistar,9,11.8,3.0,6,6.0,0,6,0.0,1.17,4.5,5.0,1.37,37.83,1.13,7.4,219.0,3900.0,116.0,62.7,11.9,13.2
10,Main,Aphelios,8,10.5,2.0,6,5.0,3,3,50.0,3.33,2.33,4.67,3.43,289.17,9.1,13.5,423.0,18200.0,572.0,65.8,27.4,23.6
10,Main,Lux,8,10.5,3.0,5,4.0,2,3,40.0,0.4,1.8,5.8,3.44,42.4,1.27,7.5,226.0,4000.0,121.0,75.6,4.9,13.1
10,Main,Karma,8,10.5,4.0,4,4.0,3,1,75.0,0.25,1.5,6.5,4.5,21.75,0.72,7.1,232.0,4700.0,155.0,77.1,2.9,12.6
10,Main,Blitzcrank,8,10.5,4.0,4,3.0,2,2,50.0,1.0,2.5,5.75,2.7,26.25,0.87,6.8,226.0,4000.0,132.0,50.0,7.4,12.6
10,Main,Hecarim,8,10.5,4.0,4,4.0,2,2,50.0,3.0,2.0,5.0,4.0,190.0,6.34,10.4,346.0,7500.0,249.0,62.7,23.5,19.6
10,Main,Wukong,8,10.5,5.0,3,2.0,1,2,33.3,2.33,4.0,3.33,1.42,284.0,8.48,13.4,400.0,12600.0,377.0,65.4,26.9,23.5
10,Main,Irelia,8,10.5,6.0,2,2.0,1,1,50.0,4.0,3.5,3.0,2.0,282.5,9.66,12.7,435.0,12900.0,441.0,56.0,32.0,24.3
10,Main,Sion,7,9.2,1.0,6,3.0,3,3,50.0,2.0,2.33,4.67,2.86,255.33,8.36,11.6,380.0,10200.0,334.0,40.8,12.2,20.7
10,Main,Kennen,7,9.2,3.0,4,1.0,4,0,100.0,3.5,3.25,7.5,3.38,275.75,8.81,13.8,440.0,19000.0,606.0,71.0,22.6,22.4
10,Main,Gragas,6,7.9,3.0,3,3.0,2,1,66.7,3.67,2.0,6.67,5.17,203.33,5.9,11.8,343.0,14100.0,409.0,59.6,21.2,18.6
10,Main,Vladimir,6,7.9,3.0,3,2.0,2,1,66.7,1.67,2.0,1.0,1.33,278.33,9.29,11.8,396.0,16500.0,550.0,28.6,17.9,22.1
10,Main,Swain,6,7.9,6.0,0,,0,0,,,,,,,,,,,,,,
