season,event,team,player,games_played,wins,loses,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share
6,Main,Samsung_Galaxy,Ambition,17,13,4,76.5,1.94,2.35,6.65,3.65,176.71,4.61,14.2,371,,,59.1,13.4,19.6
6,Main,Samsung_Galaxy,Crown,17,13,4,76.5,3.94,2.12,4.82,4.14,342.24,8.93,16.1,419,,,60.3,27.1,22.2
6,Main,Samsung_Galaxy,CuVee,17,13,4,76.5,2.94,2.71,4.76,2.85,296.71,7.74,14.8,386,,,53.0,20.2,20.4
6,Main,Samsung_Galaxy,Ruler,17,13,4,76.5,4.35,1.94,5.24,4.94,332.0,8.66,16.1,421,,,66.0,30.0,22.3
6,Main,Samsung_Galaxy,CoreJJ,15,12,3,80.0,1.33,2.07,8.13,4.58,45.47,1.17,11.6,298,,,64.0,9.0,15.6
6,Main,Samsung_Galaxy,Wraith,2,1,1,50.0,1.5,3.5,8.5,2.86,19.5,0.57,8.6,253,,,80.0,12.0,14.3
6,Main,SK_Telecom_T1,Bang,20,14,6,70.0,4.35,1.55,5.45,6.32,406.75,9.59,18.4,433,,,67.6,30.0,22.8
6,Main,SK_Telecom_T1,Duke,20,14,6,70.0,2.55,2.15,5.0,3.51,374.4,8.82,17.1,402,,,52.1,17.6,21.2
6,Main,SK_Telecom_T1,Faker,20,14,6,70.0,4.1,2.55,5.2,3.65,399.3,9.41,18.4,433,,,64.1,28.3,22.8
6,Main,SK_Telecom_T1,Wolf,20,14,6,70.0,0.9,2.0,9.45,5.18,39.2,0.92,11.7,276,,,71.4,6.2,14.5
6,Main,SK_Telecom_T1,Bengi,10,8,2,80.0,2.6,1.7,7.2,5.76,195.2,4.27,16.2,354,,,64.5,17.1,18.4
6,Main,SK_Telecom_T1,Blank,10,6,4,60.0,2.6,1.9,6.8,4.95,169.6,4.33,14.2,362,,,68.1,18.8,19.3
6,Main,Splyce,Kobbe,6,1,5,16.7,2.33,2.0,4.17,3.25,279.5,8.69,12.1,377,,,61.9,22.2,22.7
6,Main,Splyce,Trashy,6,1,5,16.7,1.67,3.67,4.67,1.73,131.5,4.09,10.6,330,,,60.3,15.9,19.9
6,Main,Splyce,Mikyx,6,1,5,16.7,0.67,5.0,5.67,1.27,28.67,0.89,7.8,243,,,60.3,6.3,14.7
6,Main,Splyce,Sencux,6,1,5,16.7,4.33,2.67,2.33,2.5,239.17,7.43,11.6,359,,,63.5,41.3,21.6
6,Main,Splyce,Wunder,6,1,5,16.7,1.5,5.33,3.83,1.0,255.67,7.94,11.3,352,,,50.8,14.3,21.2
6,Main,TSM,Biofrost,6,3,3,50.0,0.67,2.5,9.83,4.2,36.83,0.98,10.0,265,,,66.3,4.2,14.2
6,Main,TSM,Bjergsen,6,3,3,50.0,5.67,2.0,6.5,6.08,360.17,9.53,16.4,435,,,76.8,35.8,23.4
6,Main,TSM,Doublelift,6,3,3,50.0,4.5,3.0,4.33,2.94,317.83,8.41,15.6,414,,,55.8,28.4,22.2
6,Main,TSM,Hauntzer,6,3,3,50.0,3.0,3.0,5.67,2.89,324.33,8.59,15.0,397,,,54.7,18.9,21.3
6,Main,TSM,Svenskeren,6,3,3,50.0,2.0,3.33,8.17,3.05,149.0,3.94,13.2,349,,,64.2,12.6,18.8
7,Play in,Cloud9,Contractz,7,7,0,100.0,3.0,1.14,8.0,9.63,147.29,4.68,11.9,379,,,80.2,21.9,19.0
7,Play in,Cloud9,Impact,7,7,0,100.0,2.0,1.71,7.29,5.42,227.29,7.22,11.9,378,,,67.7,14.6,18.9
7,Play in,Cloud9,Jensen,7,7,0,100.0,4.14,1.14,6.86,9.63,299.0,9.5,14.2,450,,,80.2,30.2,22.5
7,Play in,Cloud9,Smoothie,7,7,0,100.0,0.43,0.57,10.14,18.5,13.57,0.43,10.3,326,,,77.1,3.1,16.3
7,Play in,Cloud9,Sneaky,7,7,0,100.0,4.14,0.86,4.57,10.17,301.86,9.59,14.6,465,,,63.5,30.2,23.3
7,Play in,Dire_Wolves,Chippys,5,1,4,20.0,3.2,3.2,3.6,2.13,245.4,8.4,10.9,373,,,60.7,28.6,20.9
7,Play in,Dire_Wolves,Destiny,5,1,4,20.0,1.0,2.0,8.6,4.8,14.8,0.51,8.3,286,,,85.7,8.9,16.0
7,Play in,Dire_Wolves,k1ng,5,1,4,20.0,1.6,3.0,6.8,2.8,254.6,8.72,11.3,386,,,75.0,14.3,21.7
7,Play in,Dire_Wolves,Phantiks,5,1,4,20.0,3.0,3.4,3.6,1.94,290.8,9.96,12.3,423,,,58.9,26.8,23.7
7,Play in,Dire_Wolves,shernfire,5,1,4,20.0,2.4,3.0,5.6,2.67,113.0,3.87,9.2,314,,,71.4,21.4,17.6
7,Play in,Fenerbah_c3-_a7-e_Esports,Crash,9,7,2,77.8,1.44,2.11,8.11,4.53,182.0,4.8,13.3,351,,,69.9,10.6,18.3
7,Play in,Fenerbah_c3-_a7-e_Esports,Frozen,9,7,2,77.8,3.67,2.22,5.67,4.2,349.0,9.2,16.1,423,,,68.3,26.8,22.1
7,Play in,Fenerbah_c3-_a7-e_Esports,Japone,9,7,2,77.8,0.22,1.78,10.56,6.06,22.44,0.59,11.6,306,,,78.9,1.6,16.0
7,Play in,Fenerbah_c3-_a7-e_Esports,padden,9,7,2,77.8,7.0,1.56,4.22,7.21,372.0,9.8,17.8,469,,,82.1,51.2,24.5
7,Play in,Fenerbah_c3-_a7-e_Esports,Thaldrin,9,7,2,77.8,1.33,2.56,8.89,4.0,294.11,7.75,13.9,366,,,74.8,9.8,19.1
7,Play in,Fnatic,Broxah,7,6,1,85.7,1.86,0.71,7.14,12.6,123.86,3.7,11.2,334,,,75.0,15.5,17.3
7,Play in,Fnatic,Caps,7,6,1,85.7,4.57,1.29,5.14,7.56,287.86,8.59,14.3,425,,,81.0,38.1,22.0
7,Play in,Fnatic,Jesiz,7,6,1,85.7,0.57,1.29,9.14,7.56,22.71,0.68,11.0,327,,,81.0,4.8,16.9
7,Play in,Fnatic,Rekkles,7,6,1,85.7,4.0,0.86,4.86,10.33,364.43,10.87,16.2,483,,,73.8,33.3,25.0
7,Play in,Fnatic,sOAZ,7,6,1,85.7,1.0,1.14,6.71,6.75,251.29,7.5,12.2,364,,,64.3,8.3,18.8
7,Play in,Gambit_Esports,Blasting,4,0,4,0.0,1.75,5.0,1.75,0.7,254.75,8.39,10.8,354,,,63.6,31.8,22.7
7,Play in,Gambit_Esports,Diamondprox,4,0,4,0.0,2.0,4.25,2.25,1.0,124.25,4.09,9.2,301,,,77.3,36.4,19.3
7,Play in,Gambit_Esports,EDward,4,0,4,0.0,0.5,4.25,2.0,0.59,44.0,1.45,7.7,252,,,45.5,9.1,16.2
7,Play in,Gambit_Esports,Kira,4,0,4,0.0,0.25,4.75,1.75,0.42,232.5,7.65,9.9,325,,,36.4,4.5,20.9
7,Play in,Gambit_Esports,PvPStejos,4,0,4,0.0,1.0,5.25,1.5,0.48,229.75,7.56,9.9,328,,,45.5,18.2,21.0
7,Play in,Hong_Kong_Attitude,Kaiwing,8,3,5,37.5,0.5,1.63,7.0,4.62,33.13,0.9,10.3,281,,,81.1,5.4,15.8
7,Play in,Hong_Kong_Attitude,M1ssion,8,3,5,37.5,2.25,2.38,3.25,2.32,328.0,8.93,14.1,384,,,59.5,24.3,21.5
7,Play in,Hong_Kong_Attitude,Riris,8,3,5,37.5,1.75,2.75,4.13,2.14,313.13,8.53,13.5,367,,,63.5,18.9,20.6
7,Play in,Hong_Kong_Attitude,Unified,8,3,5,37.5,3.5,1.88,4.25,4.13,378.25,10.3,16.2,442,,,83.8,37.8,24.7
7,Play in,Hong_Kong_Attitude,Godkwai,7,3,4,42.9,1.29,2.0,6.0,3.64,146.43,3.97,11.6,313,,,79.7,14.1,17.4
7,Play in,Hong_Kong_Attitude,Gemini,1,0,1,0.0,1.0,4.0,8.0,2.25,149.0,4.2,9.9,279,,,90.0,10.0,16.8
7,Play in,Kaos_Latin_Gamers,Fix,4,1,3,25.0,3.25,2.25,0.75,1.78,278.0,9.23,12.1,402,,,72.7,59.1,24.6
7,Play in,Kaos_Latin_Gamers,MANTARRAYA,4,1,3,25.0,1.25,1.75,2.0,1.86,251.25,8.34,10.4,345,,,59.1,22.7,21.1
7,Play in,Kaos_Latin_Gamers,Plugo,4,1,3,25.0,1.0,2.5,3.5,1.8,228.5,7.58,10.0,332,,,81.8,18.2,20.3
7,Play in,Kaos_Latin_Gamers,Slow,4,1,3,25.0,0.0,2.25,4.25,1.89,29.5,0.98,8.0,264,,,77.3,0.0,16.1
7,Play in,Kaos_Latin_Gamers,Tierwulf,4,1,3,25.0,0.0,2.25,4.5,2.0,116.25,3.86,8.8,293,,,81.8,0.0,17.9
7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,Genthix,7,2,5,28.6,0.0,2.43,8.14,3.35,37.86,0.98,9.8,254,,,81.4,0.0,15.1
7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,Jirall,7,2,5,28.6,1.57,2.57,5.43,2.72,259.29,6.72,12.6,326,,,70.0,15.7,19.3
7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,Oddie,7,2,5,28.6,1.43,2.43,6.86,3.41,146.86,3.81,11.5,299,,,82.9,14.3,17.7
7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,Seiya,7,2,5,28.6,2.43,0.86,5.0,8.67,330.86,8.57,14.6,378,,,74.3,24.3,22.4
7,Play in,Lyon_Gaming__28-2013_Latin_American_Team_29-,WhiteLotus,7,2,5,28.6,4.57,1.14,3.14,6.75,382.43,9.91,16.6,431,,,77.1,45.7,25.5
7,Play in,Rampage,Dara,4,0,4,0.0,0.0,2.5,2.25,0.9,26.75,0.93,7.3,255,,,60.0,0.0,16.4
7,Play in,Rampage,Evi,4,0,4,0.0,1.0,3.25,1.5,0.77,213.5,7.46,9.0,314,,,66.7,26.7,20.2
7,Play in,Rampage,YutoriMoyasi,4,0,4,0.0,0.5,1.75,1.0,0.86,264.25,9.23,10.1,351,,,40.0,13.3,22.5
7,Play in,Rampage,Ramune,4,0,4,0.0,1.25,2.0,2.25,1.75,242.5,8.47,9.7,340,,,93.3,33.3,21.8
7,Play in,Rampage,Tussle,4,0,4,0.0,1.0,2.75,1.5,0.91,134.0,4.68,8.5,297,,,66.7,26.7,19.1
7,Play in,Team_oNe_eSports,4LaN,9,3,6,33.3,1.67,3.67,4.33,1.64,132.33,4.24,9.9,317,,,62.1,17.2,18.5
7,Play in,Team_oNe_eSports,Absolut,9,3,6,33.3,3.67,2.0,3.22,3.44,279.22,8.95,12.8,410,,,71.3,37.9,24.0
7,Play in,Team_oNe_eSports,VVvert,9,3,6,33.3,1.56,2.56,3.89,2.13,230.33,7.39,10.8,345,,,56.3,16.1,20.2
7,Play in,Team_oNe_eSports,RedBert,9,3,6,33.3,0.67,2.67,6.56,2.71,34.33,1.1,8.7,278,,,74.7,6.9,16.3
7,Play in,Team_oNe_eSports,Marf,5,2,3,40.0,2.8,2.6,4.4,2.77,234.2,7.4,11.6,366,,,69.2,26.9,21.2
7,Play in,Team_oNe_eSports,Brucer,4,1,3,25.0,1.25,3.5,4.5,1.64,238.5,7.8,10.7,348,,,65.7,14.3,20.7
7,Play in,Team_WE,957,7,7,0,100.0,3.14,1.29,8.14,8.78,229.43,7.17,12.5,390,,,66.4,18.5,19.4
7,Play in,Team_WE,Condi,7,7,0,100.0,3.29,1.86,7.71,5.92,141.57,4.42,11.8,370,,,64.7,19.3,18.4
7,Play in,Team_WE,Mystic,7,7,0,100.0,5.0,2.43,5.71,4.41,283.29,8.85,14.7,459,,,63.0,29.4,22.8
7,Play in,Team_WE,xiye,7,7,0,100.0,5.43,1.14,4.86,9.0,283.29,8.85,14.2,445,,,60.5,31.9,22.1
7,Play in,Team_WE,Ben,4,4,0,100.0,0.0,1.75,10.5,6.0,30.0,0.89,11.9,355,,,73.7,0.0,17.8
7,Play in,Team_WE,Zero,3,3,0,100.0,0.33,0.67,15.0,23.0,13.67,0.46,10.0,335,,,74.2,1.6,16.4
7,Play in,Young_Generation,BigKoro,7,2,5,28.6,2.43,1.43,3.0,3.8,327.57,9.66,14.2,420,,,66.7,29.8,23.6
7,Play in,Young_Generation,Naul,7,2,5,28.6,2.86,2.0,3.71,3.29,304.14,8.97,13.6,402,,,80.7,35.1,22.6
7,Play in,Young_Generation,Palette,7,2,5,28.6,0.43,1.57,5.71,3.91,38.0,1.12,9.2,272,,,75.4,5.3,15.3
7,Play in,Young_Generation,Venus,7,2,5,28.6,1.14,1.43,3.57,3.3,161.0,4.75,11.0,324,,,57.9,14.0,18.2
7,Play in,Young_Generation,NhocTy,5,2,3,40.0,1.6,2.6,3.2,1.85,252.4,8.63,11.1,378,,,57.1,19.0,20.6
7,Play in,Young_Generation,Ren,2,0,2,0.0,0.5,3.5,1.5,0.57,352.0,7.73,15.5,340,,,26.7,6.7,20.1
7,Main,Ahq_eSports_Club,Albis,6,2,4,33.3,0.0,1.17,4.33,3.71,26.33,0.75,10.3,292,,,76.5,0.0,17.1
7,Main,Ahq_eSports_Club,AN,6,2,4,33.3,2.5,2.17,1.67,1.92,333.5,9.48,14.1,400,,,73.5,44.1,23.4
7,Main,Ahq_eSports_Club,Mountain,6,2,4,33.3,1.0,2.17,3.67,2.15,164.5,4.68,10.8,309,,,82.4,17.6,18.0
7,Main,Ahq_eSports_Club,Ziv,6,2,4,33.3,0.67,1.67,3.67,2.6,279.33,7.94,11.9,340,,,76.5,11.8,19.9
7,Main,Ahq_eSports_Club,Westdoor,4,2,2,50.0,1.75,1.5,3.5,3.5,312.75,8.5,13.8,374,,,75.0,25.0,21.4
7,Main,Ahq_eSports_Club,Chawy,2,0,2,0.0,1.0,1.5,1.5,1.67,272.5,8.54,11.4,359,,,83.3,33.3,22.2
7,Main,Cloud9,Contractz,11,5,6,45.5,1.36,2.55,6.09,2.93,156.45,4.62,11.3,333,,,80.4,14.7,18.3
7,Main,Cloud9,Impact,11,5,6,45.5,1.55,2.0,4.91,3.23,274.18,8.1,12.2,361,,,69.6,16.7,19.8
7,Main,Cloud9,Jensen,11,5,6,45.5,3.36,2.09,4.18,3.61,318.64,9.41,13.9,412,,,81.4,36.3,22.6
7,Main,Cloud9,Smoothie,11,5,6,45.5,0.27,1.18,7.27,6.38,22.82,0.67,10.2,300,,,81.4,2.9,16.5
7,Main,Cloud9,Sneaky,11,5,6,45.5,2.73,1.82,4.09,3.75,315.0,9.3,14.0,413,,,73.5,29.4,22.7
7,Main,EDward_Gaming,Clearlove7,6,2,4,33.3,2.17,2.17,7.17,4.31,141.83,3.63,12.5,320,,,75.7,17.6,17.2
7,Main,EDward_Gaming,iBoy,6,2,4,33.3,5.17,1.67,4.0,5.5,395.67,10.12,17.9,457,,,74.3,41.9,24.6
7,Main,EDward_Gaming,Meiko,6,2,4,33.3,0.33,1.33,9.83,7.63,36.33,0.93,12.6,322,,,82.4,2.7,17.3
7,Main,EDward_Gaming,Mouse,6,2,4,33.3,1.33,1.5,6.33,5.11,289.67,7.41,13.8,353,,,62.2,10.8,19.0
7,Main,EDward_Gaming,Scout,6,2,4,33.3,3.33,2.17,6.0,4.31,340.67,8.71,16.0,409,,,75.7,27.0,22.0
7,Main,Fenerbah_c3-_a7-e_Esports,Crash,6,0,6,0.0,1.0,2.5,2.5,1.4,191.0,4.96,12.2,317,,,72.4,20.7,18.8
7,Main,Fenerbah_c3-_a7-e_Esports,Frozen,6,0,6,0.0,1.33,2.67,2.33,1.38,354.83,9.21,14.5,376,,,75.9,27.6,22.3
7,Main,Fenerbah_c3-_a7-e_Esports,Japone,6,0,6,0.0,0.33,2.17,2.83,1.46,33.5,0.87,10.3,267,,,65.5,6.9,15.8
7,Main,Fenerbah_c3-_a7-e_Esports,Padden,6,0,6,0.0,1.83,2.5,1.33,1.27,371.0,9.63,15.2,395,,,65.5,37.9,23.5
7,Main,Fenerbah_c3-_a7-e_Esports,Thaldrin,6,0,6,0.0,0.33,3.17,2.0,0.74,301.0,7.81,12.7,330,,,48.3,6.9,19.6
7,Main,Flash_Wolves,Betty,6,1,5,16.7,1.5,1.67,3.83,3.2,357.33,9.5,14.9,398,,,74.4,20.9,23.0
7,Main,Flash_Wolves,Karsa,6,1,5,16.7,1.83,2.5,3.67,2.2,151.83,4.04,11.6,308,,,76.7,25.6,17.8
7,Main,Flash_Wolves,MMD,6,1,5,16.7,2.33,2.33,1.83,1.79,274.67,7.3,12.9,342,,,58.1,32.6,19.8
7,Main,Flash_Wolves,Maple,6,1,5,16.7,1.5,1.67,4.0,3.3,365.33,9.71,14.9,396,,,76.7,20.9,22.9
7,Main,Flash_Wolves,SwordArT,6,1,5,16.7,0.0,1.5,6.33,4.22,18.33,0.49,10.8,287,,,88.4,0.0,16.6
7,Main,Fnatic,Broxah,12,5,7,41.7,1.67,1.42,4.33,4.24,154.42,4.12,11.9,317,,,61.5,17.1,17.3
7,Main,Fnatic,Caps,12,5,7,41.7,2.42,2.42,4.08,2.69,323.92,8.64,14.5,388,,,66.7,24.8,21.2
7,Main,Fnatic,Jesiz,12,5,7,41.7,0.25,1.58,6.92,4.53,25.75,0.69,11.9,317,,,73.5,2.6,17.4
7,Main,Fnatic,Rekkles,12,5,7,41.7,2.92,1.75,3.58,3.71,416.08,11.1,17.2,458,,,66.7,29.9,25.0
7,Main,Fnatic,sOAZ,12,5,7,41.7,2.5,3.33,2.92,1.63,261.67,6.98,13.0,348,,,55.6,25.6,19.0
7,Main,G2_Esports,Expect,6,3,3,50.0,2.0,1.67,4.0,3.6,311.17,8.18,13.9,366,,,64.3,21.4,19.8
7,Main,G2_Esports,mithy,6,3,3,50.0,0.5,1.17,7.0,6.43,20.17,0.53,12.0,315,,,80.4,5.4,17.0
7,Main,G2_Esports,Perkz,6,3,3,50.0,2.33,1.17,4.33,5.71,376.0,9.89,15.6,411,,,71.4,25.0,22.2
7,Main,G2_Esports,Trick,6,3,3,50.0,0.5,2.17,6.83,3.38,155.33,4.09,11.9,313,,,78.6,5.4,16.9
7,Main,G2_Esports,Zven,6,3,3,50.0,4.0,1.67,2.33,3.8,393.5,10.35,16.9,445,,,67.9,42.9,24.1
7,Main,GAM_Esports,Archie,7,2,5,28.6,0.86,5.0,4.86,1.14,232.57,6.74,11.5,334,,,54.8,8.2,18.7
7,Main,GAM_Esports,Levi,7,2,5,28.6,3.14,3.14,2.71,1.86,198.57,5.75,11.9,346,,,56.2,30.1,19.4
7,Main,GAM_Esports,Noway,7,2,5,28.6,4.0,1.43,3.29,5.1,333.43,9.66,14.8,428,,,69.9,38.4,24.1
7,Main,GAM_Esports,Optimus,7,2,5,28.6,1.86,2.86,3.86,2.0,296.14,8.58,13.0,375,,,54.8,17.8,21.1
7,Main,GAM_Esports,Sya,4,1,3,25.0,0.75,3.25,5.5,1.92,20.0,0.52,11.7,305,,,55.6,6.7,16.9
7,Main,GAM_Esports,Nevan,3,1,2,33.3,0.33,2.67,7.33,2.88,15.0,0.51,8.2,278,,,82.1,3.6,16.1
7,Main,Immortals,Cody Sun,7,2,5,28.6,2.57,2.0,3.0,2.79,376.86,9.8,16.1,418,,,66.1,30.5,23.6
7,Main,Immortals,Flame,7,2,5,28.6,2.0,2.43,4.29,2.59,307.43,8.0,13.6,354,,,74.6,23.7,20.0
7,Main,Immortals,Olleh,7,2,5,28.6,1.0,2.0,5.14,3.07,30.57,0.8,12.1,314,,,72.9,11.9,17.7
7,Main,Immortals,Pobelter,7,2,5,28.6,1.43,2.43,4.43,2.41,336.57,8.75,14.5,377,,,69.5,16.9,21.3
7,Main,Immortals,Xmithie,7,2,5,28.6,1.43,2.0,4.29,2.86,144.71,3.76,11.8,306,,,67.8,16.9,17.3
7,Main,Longzhu_Gaming,Bdd,9,6,3,66.7,3.44,1.33,6.11,7.17,329.89,9.46,14.6,420,,,75.4,27.2,22.1
7,Main,Longzhu_Gaming,Cuzz,9,6,3,66.7,1.67,2.67,7.89,3.58,121.33,3.48,11.0,317,,,75.4,13.2,16.6
7,Main,Longzhu_Gaming,GorillA,9,6,3,66.7,0.67,2.33,9.89,4.52,33.0,0.95,11.1,318,,,83.3,5.3,16.7
7,Main,Longzhu_Gaming,Pray,9,6,3,66.7,4.0,1.89,5.33,4.94,339.33,9.73,15.4,442,,,73.7,31.6,23.3
7,Main,Longzhu_Gaming,Khan,8,5,3,62.5,3.0,1.88,5.25,4.4,293.5,8.93,13.3,404,,,67.3,24.5,21.6
7,Main,Longzhu_Gaming,Rascal,1,1,0,100.0,2.0,2.0,14.0,8.0,477.0,9.36,21.7,426,,,100.0,12.5,20.6
7,Main,Misfits_Gaming,Alphari,12,6,6,50.0,1.25,1.92,4.75,3.13,307.83,8.36,13.5,368,,,63.2,13.2,20.6
7,Main,Misfits_Gaming,Hans Sama,12,6,6,50.0,3.92,1.75,3.5,4.24,355.75,9.66,15.8,429,,,78.1,41.2,24.0
7,Main,Misfits_Gaming,IgNar,12,6,6,50.0,0.58,1.67,6.92,4.5,40.58,1.1,10.6,287,,,78.9,6.1,16.1
7,Main,Misfits_Gaming,Maxlore,12,6,6,50.0,1.42,2.17,5.42,3.15,145.58,3.95,11.7,318,,,71.9,14.9,17.8
7,Main,Misfits_Gaming,PowerOfEvil,12,6,6,50.0,2.33,1.42,4.67,4.94,319.67,8.68,14.2,385,,,73.7,24.6,21.5
7,Main,Royal_Never_Give_Up,Letme,15,10,5,66.7,1.6,1.73,4.93,3.77,276.93,7.6,12.9,355,,,62.0,15.2,19.0
7,Main,Royal_Never_Give_Up,Ming,15,10,5,66.7,0.27,1.33,8.13,6.3,17.0,0.47,11.2,308,,,79.7,2.5,16.5
7,Main,Royal_Never_Give_Up,Mlxg,15,10,5,66.7,1.4,2.2,6.67,3.67,150.6,4.13,11.8,323,,,76.6,13.3,17.3
7,Main,Royal_Never_Give_Up,Uzi,15,10,5,66.7,5.07,0.93,2.87,8.5,392.47,10.77,17.1,469,,,75.3,48.1,25.1
7,Main,Royal_Never_Give_Up,Xiaohu,15,10,5,66.7,2.2,1.07,5.87,7.56,342.0,9.39,15.0,411,,,76.6,20.9,22.0
7,Main,Samsung_Galaxy,CoreJJ,16,13,3,81.3,0.44,1.06,8.0,7.94,31.38,0.9,11.0,314,,,83.9,4.3,16.3
7,Main,Samsung_Galaxy,Crown,16,13,3,81.3,2.81,1.5,4.75,5.04,321.81,9.2,14.4,412,,,75.2,28.0,21.4
7,Main,Samsung_Galaxy,CuVee,16,13,3,81.3,2.31,1.56,5.0,4.68,317.44,9.08,14.2,407,,,72.7,23.0,21.1
7,Main,Samsung_Galaxy,Ruler,16,13,3,81.3,3.06,1.06,4.75,7.35,357.0,10.21,15.8,451,,,77.6,30.4,23.4
7,Main,Samsung_Galaxy,Ambition,15,12,3,80.0,1.33,1.93,6.87,4.24,156.13,4.58,11.7,343,,,80.9,13.2,17.7
7,Main,Samsung_Galaxy,Haru,1,1,0,100.0,3.0,1.0,6.0,9.0,222.0,4.62,16.7,348,,,100.0,33.3,18.8
7,Main,SK_Telecom_T1,Bang,19,11,8,57.9,2.89,1.37,3.32,4.54,335.79,9.49,14.8,417,,,69.4,32.4,22.7
7,Main,SK_Telecom_T1,Faker,19,11,8,57.9,2.37,1.89,4.68,3.72,332.26,9.39,14.4,407,,,78.8,26.5,22.2
7,Main,SK_Telecom_T1,Huni,19,11,8,57.9,1.89,2.16,4.21,2.83,333.26,9.42,14.5,411,,,68.2,21.2,22.4
7,Main,SK_Telecom_T1,Wolf,19,11,8,57.9,0.42,1.68,6.16,3.91,32.47,0.92,10.3,292,,,73.5,4.7,15.9
7,Main,SK_Telecom_T1,Peanut,10,6,4,60.0,1.3,1.5,4.7,4.0,128.2,3.71,10.9,316,,,77.9,16.9,17.1
7,Main,SK_Telecom_T1,Blank,9,5,4,55.6,1.44,2.78,6.22,2.76,110.67,3.05,10.9,301,,,74.2,14.0,16.5
7,Main,Team_WE,957,15,9,6,60.0,2.07,1.53,3.93,3.91,244.67,7.47,11.6,355,,,62.9,21.7,19.3
7,Main,Team_WE,Ben,15,9,6,60.0,0.47,1.4,7.13,5.43,28.33,0.86,10.4,318,,,79.7,4.9,17.3
7,Main,Team_WE,Condi,15,9,6,60.0,0.67,1.73,5.93,3.81,129.73,3.96,10.4,317,,,69.2,7.0,17.2
7,Main,Team_WE,Mystic,15,9,6,60.0,3.27,1.8,3.87,3.96,316.6,9.66,14.3,437,,,74.8,34.3,23.7
7,Main,Team_WE,xiye,15,9,6,60.0,3.07,1.53,4.33,4.83,302.13,9.22,13.6,416,,,77.6,32.2,22.5
7,Main,TSM,Biofrost,7,3,4,42.9,0.29,1.57,5.43,3.64,31.71,0.88,10.4,288,,,81.6,4.1,16.4
7,Main,TSM,Bjergsen,7,3,4,42.9,2.0,1.43,4.0,4.2,334.71,9.27,14.3,395,,,85.7,28.6,22.4
7,Main,TSM,Doublelift,7,3,4,42.9,2.14,2.71,2.86,1.84,325.71,9.02,14.4,399,,,71.4,30.6,22.6
7,Main,TSM,Hauntzer,7,3,4,42.9,1.71,2.43,3.57,2.18,310.71,8.6,13.8,381,,,75.5,24.5,21.7
7,Main,TSM,Svenskeren,7,3,4,42.9,0.86,3.14,4.57,1.73,121.86,3.37,10.7,297,,,77.6,12.2,16.9
8,Play in,Ascension_Gaming,G4,4,0,4,0.0,3.25,2.75,3.0,2.27,242.0,8.79,10.3,374,,,86.2,44.8,23.9
8,Play in,Ascension_Gaming,Lloyd,4,0,4,0.0,0.75,3.75,4.25,1.33,140.75,5.11,8.2,299,,,69.0,10.3,19.1
8,Play in,Ascension_Gaming,Niksar,4,0,4,0.0,1.5,2.75,2.5,1.45,223.5,8.12,9.2,333,,,55.2,20.7,21.3
8,Play in,Ascension_Gaming,Rich,4,0,4,0.0,0.5,4.0,4.25,1.19,42.75,1.55,5.8,212,,,65.5,6.9,13.6
8,Play in,Ascension_Gaming,Rockky,4,0,4,0.0,1.25,2.25,2.0,1.44,236.5,8.59,9.5,345,,,44.8,17.2,22.1
8,Play in,Cloud9,Jensen,9,7,2,77.8,2.89,1.78,6.78,5.44,302.0,9.28,13.4,410,,,69.6,20.8,21.8
8,Play in,Cloud9,Licorice,9,7,2,77.8,2.33,2.0,7.11,4.72,280.56,8.62,12.8,394,,,68.0,16.8,20.9
8,Play in,Cloud9,Sneaky,9,7,2,77.8,4.44,1.56,5.0,6.07,305.78,9.4,14.9,457,,,68.0,32.0,24.3
8,Play in,Cloud9,Zeyzal,9,7,2,77.8,0.44,2.44,9.67,4.14,31.33,0.96,8.1,249,,,72.8,3.2,13.2
8,Play in,Cloud9,Blaber,6,5,1,83.3,3.67,2.83,6.17,3.47,197.83,5.71,12.7,368,,,72.0,26.8,19.7
8,Play in,Cloud9,Svenskeren,3,2,1,66.7,4.0,1.67,8.0,7.2,166.67,5.9,11.0,389,,,83.7,27.9,20.1
8,Play in,DetonatioN_FocusMe,Ceros,8,2,6,25.0,1.25,3.0,4.0,1.75,249.38,7.98,10.8,346,,,62.7,14.9,20.9
8,Play in,DetonatioN_FocusMe,Evi,8,2,6,25.0,1.75,2.75,4.5,2.27,234.63,7.5,10.9,348,,,74.6,20.9,21.1
8,Play in,DetonatioN_FocusMe,Steal,8,2,6,25.0,1.88,3.38,3.5,1.59,151.38,4.84,9.7,310,,,64.2,22.4,18.8
8,Play in,DetonatioN_FocusMe,viviD,8,2,6,25.0,0.5,3.13,5.0,1.76,45.25,1.45,7.3,233,,,65.7,6.0,14.1
8,Play in,DetonatioN_FocusMe,Yutapon,8,2,6,25.0,3.0,2.38,3.0,2.53,295.0,9.44,13.0,417,,,71.6,35.8,25.2
